run_name,variant,seed,epoch,checkpoint_label,train_acc,val_acc,sum_delta_attn,sum_delta_mlp,final_rep_erank,layer0_delta_attn,layer1_delta_attn,layer2_delta_attn,layer0_delta_mlp,layer1_delta_mlp,layer2_delta_mlp,strongest_negative_mlp_layer,strongest_negative_mlp_delta
normal_seed2,normal,2,13100,periodic_full,1.0,1.0,9.065670304897322,1.5371081646334934,11.602778469530843,5.21566142674276,-0.20362005368256852,4.053628931837131,-0.5544201547805132,-0.6904122027168178,2.7819405221308244,1,-0.6904122027168178
normal_seed2,normal,2,13200,periodic_full,0.8844647519582245,0.05613577023498695,9.181923658060423,1.5056158323531692,11.687539490413634,5.122445761038442,0.008388488327139676,4.051089408694841,-0.5815057492184277,-0.9015927210895258,2.9887143026611227,1,-0.9015927210895258
normal_seed2,normal,2,13300,periodic_full,1.0,0.9986945169712794,8.419746968827999,3.2310498573275597,12.6507968261556,5.071438383063304,-0.38721457785726265,3.7355231636219575,-0.4807537131695483,0.841179249165843,2.870624321331265,0,-0.4807537131695483
normal_seed2,normal,2,13400,periodic_full,1.0,1.0,8.685121384085017,3.420639942842434,13.105761326927492,5.088867169048068,-0.4471319562284126,4.043386171265362,-0.5836939351515911,0.877104896142896,3.127228981851129,0,-0.5836939351515911
normal_seed2,normal,2,13500,periodic_full,1.0,1.0,8.410315623400201,3.4395735905210074,12.84988921392125,5.139388599662347,-0.5138074561867167,3.7847344799245723,-0.7466094796299734,0.795187211466323,3.390995858684658,0,-0.7466094796299734
normal_seed2,normal,2,13600,periodic_full,1.0,0.9973890339425587,10.032182930502298,4.221996333773573,15.254179264275912,5.336537920953732,-0.25345649374880974,4.949101503297375,-0.21117059372399893,0.18249796473078206,4.25066896276679,0,-0.21117059372399893
normal_seed2,normal,2,13700,periodic_full,1.0,1.0,10.000437262276243,3.969631326226705,14.970068588502984,5.410414827566321,-0.2451054016355565,4.83512783634548,-0.1958328924706132,-0.3619617538199442,4.527425972517262,1,-0.3619617538199442
normal_seed2,normal,2,13800,periodic_full,1.0,0.9986945169712794,9.814820718874586,4.1334420294456695,14.948262748320296,5.214799003804524,-0.17247397091513772,4.7724956859852,-0.19820348924614617,0.06975643346095328,4.261889085230862,0,-0.19820348924614617
normal_seed2,normal,2,13900,periodic_full,1.0,1.0,9.81808436773353,4.040306805584967,14.858391173318534,5.184547914406552,-0.076653454163087,4.710189907490065,-0.21069974063661778,-0.46742784495061596,4.718434391172201,1,-0.46742784495061596
normal_seed2,normal,2,14000,periodic_full,1.0,1.0,9.865805585438913,3.968675148104939,14.834480733543893,5.017462713047803,0.177932545338364,4.670410327052745,-0.32679162854892674,-0.6292649567811015,4.924731733434967,1,-0.6292649567811015
normal_seed2,normal,2,14100,periodic_full,1.0,1.0,9.925786287657862,3.5564470521152183,14.48223333977313,4.870490732990929,0.4847097456527196,4.570585809014214,-0.5022837862976424,-0.726399115328836,4.785129953741697,1,-0.726399115328836
normal_seed2,normal,2,14200,periodic_full,0.7408616187989556,0.6788511749347258,9.656122630659116,5.775445153146484,16.431567783805637,5.235510892395053,0.2382339224101031,4.182377815853959,-0.28589237569880943,0.7076661798040584,5.353671349041235,0,-0.28589237569880943
normal_seed2,normal,2,14300,periodic_full,1.0,0.9986945169712794,8.589448834438375,3.12510134030771,12.714550174746128,4.858348884563329,-0.028579456551103277,3.75967940642615,-0.33527249301914885,0.6325091817619466,2.827864651564912,0,-0.33527249301914885
normal_seed2,normal,2,14400,periodic_full,1.0,0.9986945169712794,9.221564795943149,3.7655846234796666,13.987149419422853,4.92109088666256,0.09171048404940851,4.208763425231181,-0.28949513386995385,0.5461367828865527,3.508942974463068,0,-0.28949513386995385
normal_seed2,normal,2,14500,periodic_full,1.0,0.9986945169712794,9.110873054038588,3.2002329966522503,13.311106050690883,4.940278652289664,0.13031638031432546,4.040278021434599,-0.34884416287666653,0.08186082448014709,3.4672163350487697,0,-0.34884416287666653
normal_seed2,normal,2,14600,periodic_full,1.0,0.9986945169712794,9.176425338228839,3.0916843484715955,13.268109686700475,4.957965853753876,0.16063957013023256,4.057819914344731,-0.360147497278561,-0.21073274717215718,3.6625645929223136,0,-0.360147497278561
normal_seed2,normal,2,14700,periodic_full,1.0,1.0,9.296668080898954,2.997679146810804,13.294347227709798,4.988566945387831,0.1511091815934149,4.156991953917709,-0.3911002512633912,-0.4124196205203301,3.8011990185945255,1,-0.4124196205203301
normal_seed2,normal,2,14800,periodic_full,1.0,0.9843342036553525,9.976440858780052,4.0738585651729,15.050299423952996,4.897707932223904,0.06584754568451423,5.0128853808716345,0.05023415418261212,0.8450239994312989,3.178600411558989,0,0.05023415418261212
normal_seed2,normal,2,14900,periodic_full,1.0,0.9986945169712794,8.572709397435862,2.1113808821616855,11.684090279597584,4.561068531703844,-0.11463634967901193,4.126277215411029,-0.01812278324665506,0.07465856089064804,2.0548451045176925,0,-0.01812278324665506
normal_seed2,normal,2,15000,periodic_full,1.0,0.9986945169712794,10.325622150511766,4.077599754030282,15.403221904542084,4.498940907782643,0.5511552712781231,5.275525971451,0.0025741928518261403,-0.0011925790817484128,4.076218140260204,1,-0.0011925790817484128
normal_seed2,normal,2,15100,periodic_full,1.0,0.9986945169712794,10.300447209716031,3.7559427421497604,15.056389951865828,4.442625379101611,0.7368792714247032,5.120942559189717,-0.12063384475823913,-0.5317437571832411,4.408320344091241,1,-0.5317437571832411
normal_seed2,normal,2,15200,periodic_full,1.0,0.9986945169712794,10.359817660268376,3.355388580169903,14.715206240438324,4.414263424409328,0.9348910916752944,5.010663144183755,-0.3031914177970574,-0.6865002038011401,4.3450802017681,1,-0.6865002038011401
normal_seed2,normal,2,15300,periodic_full,1.0,1.0,10.360961360576805,3.1698933487931313,14.53085470936997,4.411533296540965,0.9922505819874168,4.957177482048424,-0.40048336593059464,-0.7052523025055306,4.275629017229257,1,-0.7052523025055306
normal_seed2,normal,2,15400,periodic_full,1.0,0.9908616187989556,8.410697552011188,1.5984755924664222,11.009173144477648,4.498214634226717,0.09851122271484059,3.81397169506963,-0.11202218523506957,0.6559285046748569,1.054569273026635,0,-0.11202218523506957
normal_seed2,normal,2,15500,periodic_full,1.0,0.9986945169712794,8.463083755132903,1.5769423427536298,11.040026097886571,4.385651841248102,0.17225580940261231,3.90517610448219,-0.23522327274618515,0.6522342354683186,1.1599313800314963,0,-0.23522327274618515
normal_seed2,normal,2,15600,periodic_full,1.0,1.0,7.889860826080093,1.6513163225727014,10.541177148652833,4.346515323677135,0.13857726853703323,3.4047682338659246,-0.3926047079509898,0.4479329741026792,1.595988056421012,0,-0.3926047079509898
normal_seed2,normal,2,15700,periodic_full,1.0,0.9986945169712794,10.127317920166622,4.155302767171769,15.28262068733843,4.286681306406424,0.8674613810164615,4.973175232743736,-0.0013535425280863933,-0.2923838993830934,4.449040209082948,1,-0.2923838993830934
normal_seed2,normal,2,15800,periodic_full,1.0,0.9986945169712794,9.969332120820255,3.4960060089463587,14.465338129766662,4.2017986467257895,0.9929584348485241,4.774575039245942,-0.1632936123698867,-0.7279556264652083,4.387255247781454,1,-0.7279556264652083
normal_seed2,normal,2,15900,periodic_full,1.0,1.0,9.895184705277266,3.2032772743447593,14.098461979622064,4.228068437935713,1.004338920196604,4.662777347144949,-0.2750636464054512,-0.7995747110851648,4.277915631835375,1,-0.7995747110851648
normal_seed2,normal,2,16000,periodic_full,1.0,1.0,9.851510043838136,3.078209022438357,13.92971906627653,4.2693471835400905,0.9623071142344832,4.619855746063562,-0.32294093001049795,-0.7891060484216235,4.190256000870479,1,-0.7891060484216235
normal_seed2,normal,2,16100,periodic_full,1.0,1.0,9.861122014153308,2.9671300820872393,13.828252096240591,4.338409229458559,0.9000732035270014,4.622639581167747,-0.342673164382858,-0.7705553495932937,4.080358596063391,1,-0.7705553495932937
normal_seed2,normal,2,16200,periodic_full,0.8560704960835509,0.05483028720626632,9.777344827307516,1.4797033315228276,12.257048158830388,4.509830766691145,0.6127636184176453,4.6547504421987265,-0.31712479129555593,-0.24872566760062131,2.045553790419005,0,-0.31712479129555593
normal_seed2,normal,2,16300,periodic_full,1.0,0.9986945169712794,8.26721927052493,2.3137148107862853,11.58093408131125,4.352880542885476,0.04224746957372716,3.872091258065727,-0.15672424900819149,0.647869425818862,1.8225696339756148,0,-0.15672424900819149
normal_seed2,normal,2,16400,periodic_full,1.0,1.0,7.765696351048661,2.2332501093300925,10.99894646037879,4.3058419075385705,-0.10408075339382794,3.563935196903919,-0.5463526134820453,0.7808926569447578,1.99871006586738,0,-0.5463526134820453
normal_seed2,normal,2,16500,periodic_full,1.0,0.9986945169712794,7.63497504751468,2.6809779848977398,11.315953032412457,4.39441354159171,-0.26299020157629815,3.503551707499268,-0.39158017602521866,0.7591442862529751,2.3134138746699833,0,-0.39158017602521866
normal_seed2,normal,2,16600,periodic_full,1.0,0.9960835509138382,10.505563227205954,3.445697098164124,14.951260325370116,4.808999510584884,0.39456260237178853,5.302001114249282,0.01793047470746867,-0.1599979158907221,3.5877645393473774,1,-0.1599979158907221
normal_seed2,normal,2,16700,periodic_full,1.0,0.9986945169712794,10.415963688282417,3.2964711940928417,14.712434882375307,4.594381420845449,0.6267637459379607,5.194818521499008,-0.10753081294644584,-0.6186241854145011,4.022626192453789,1,-0.6186241854145011
normal_seed2,normal,2,16800,periodic_full,0.9030678851174935,0.024804177545691905,10.086964515539435,3.1392116034266007,14.226176118966073,4.379167496582674,0.9015504501337777,4.806246568822983,-0.12889543884444254,-0.5020680451084383,3.7701750873794815,1,-0.5020680451084383
normal_seed2,normal,2,16900,periodic_full,1.0,0.9973890339425587,9.182394362877734,1.7058572323628232,11.888251595240606,4.504498631944397,0.48394131395090856,4.193954416982427,-0.14435462916581,0.4240058458585221,1.426206015670111,0,-0.14435462916581
normal_seed2,normal,2,17000,periodic_full,1.0,0.9973890339425587,8.835661371035517,1.8927329620029871,11.728394333038546,4.561849519290966,0.30251803384596254,3.971293817898589,-0.2866824075542631,0.32559577489681946,1.8538195946604308,0,-0.2866824075542631
normal_seed2,normal,2,17100,periodic_full,1.0,0.9960835509138382,8.730805057053232,2.2761151747922543,12.006920231845518,4.6809141659784785,0.19497416466785822,3.854916726406894,-0.35768788602690904,0.2099970370308082,2.423806023788355,0,-0.35768788602690904
normal_seed2,normal,2,17200,periodic_full,1.0,1.0,10.167071535191134,3.346042295562145,14.513113830753326,4.6919940809347915,0.48497338017290037,4.990104074083443,0.04659766892233641,-0.746251918944389,4.045696545584198,1,-0.746251918944389
normal_seed2,normal,2,17300,periodic_full,1.0,1.0,9.731806885543993,2.9334122969066856,13.66521918245072,4.541697032653104,0.5539883664546679,4.636121486436221,0.003332517175172356,-0.9996509081368012,3.9297306878683145,1,-0.9996509081368012
normal_seed2,normal,2,17400,periodic_full,1.0,1.0,9.57404373985418,2.903101454218871,13.477145194073096,4.471520069722748,0.6170952531909357,4.485428416940496,-0.04366621368342827,-1.0073719729779187,3.954139640880218,1,-1.0073719729779187
normal_seed2,normal,2,17500,periodic_full,0.8808746736292428,0.7898172323759791,10.362403368644795,7.438333510337093,18.80073687898193,4.609699089435525,0.48219002248720333,5.270514256722067,0.06673975376844066,1.1827746206333938,6.188819135935258,0,0.06673975376844066
normal_seed2,normal,2,17600,periodic_full,1.0,0.9973890339425587,8.491705396297025,3.6921950218925925,13.183900418189657,4.209766241319748,0.14217524720797403,4.139763907769302,-0.32757658342104623,0.9079320438996321,3.1118395614140066,0,-0.32757658342104623
normal_seed2,normal,2,17700,periodic_full,1.0,0.9973890339425587,8.52312595540316,3.174263015317827,12.697388970721029,4.358085607906579,0.10885106457983795,4.056189282916741,-0.5291907949777688,0.7624984203933121,2.9409553899022836,0,-0.5291907949777688
normal_seed2,normal,2,17800,periodic_full,1.0,0.9973890339425587,9.796793818668807,3.7422981645657387,14.53909198323459,4.581247550780957,0.41891600728455636,4.796630260603293,-0.2944553242229624,0.3298808668637978,3.7068726219249033,0,-0.2944553242229624
normal_seed2,normal,2,17900,periodic_full,1.0,0.9986945169712794,9.741179216712121,2.7268210958368497,13.468000312549012,4.635013231077464,0.4791244046631018,4.6270415809715555,-0.2960643173412647,-0.42618771275777867,3.449073125935893,1,-0.42618771275777867
normal_seed2,normal,2,18000,periodic_full,1.0,1.0,9.715981828436385,2.4053776871841315,13.121359515620558,4.611579199519051,0.5249128048395821,4.579489824077752,-0.28475364590985297,-0.7857932696545165,3.475924602748501,1,-0.7857932696545165
normal_seed2,normal,2,18100,periodic_full,1.0,1.0,9.719352618655797,2.287758360168575,13.007110978824413,4.587858254708087,0.5691298242446017,4.562364539703108,-0.31965167742561373,-0.85742012346177,3.464830161055959,1,-0.85742012346177
normal_seed2,normal,2,18200,periodic_full,0.9902088772845953,0.9060052219321149,9.753510283529824,5.313532066526799,16.067042350056663,4.428964308447236,0.3534904684348579,4.971055506647729,-0.00933599124329021,1.0251026479958387,4.29776540977425,0,-0.00933599124329021
normal_seed2,normal,2,18300,periodic_full,1.0,0.9686684073107049,9.845686097310043,4.736310154249682,15.58199625155977,4.510699155136909,0.3896389007919625,4.945348041381172,-0.011693350012273562,0.2205670977430625,4.527436406518893,0,-0.011693350012273562
normal_seed2,normal,2,18400,periodic_full,1.0,0.9960835509138382,10.05910777600775,5.371276937895179,16.430384713902978,4.522434486886432,0.43219230245711326,5.104480986664204,0.09151865764011013,-0.33884198350015193,5.618600263755221,1,-0.33884198350015193
normal_seed2,normal,2,18500,periodic_full,1.0,0.9973890339425587,9.692983003657424,5.309084817768292,16.002067821425754,4.3975860667910815,0.38266183635443163,4.912735100511911,0.055079186954039905,-0.5163064002611986,5.77031203107545,1,-0.5163064002611986
normal_seed2,normal,2,18600,periodic_full,1.0,0.9986945169712794,9.441142139786203,5.296817736839082,15.737959876625329,4.337896325394466,0.3580905774346048,4.745155236957133,0.0028394089040526538,-0.5030317524425509,5.79701008037758,1,-0.5030317524425509
normal_seed2,normal,2,18700,periodic_full,1.0,0.9986945169712794,9.167251359747326,5.095447855340613,15.26269921508798,4.285863342154996,0.34093489302204727,4.540453124570283,-0.03773949498034135,-0.5092573987665876,5.642444749087542,1,-0.5092573987665876
normal_seed2,normal,2,18800,periodic_full,1.0,0.9986945169712794,8.135565503210842,4.223726863802318,13.359292367013202,4.128085361346351,-0.02162538120718338,4.029105523071675,0.06327132841790295,0.5754520439885535,3.5850034913958613,0,0.06327132841790295
normal_seed2,normal,2,18900,periodic_full,1.0,0.9973890339425587,7.817054742623204,3.5884264754802135,12.405481218103457,4.172349312370035,-0.15708165507060023,3.8017870853237694,-0.038907866790889756,0.4056138922490238,3.2217204500220795,0,-0.038907866790889756
normal_seed2,normal,2,19000,periodic_full,1.0,0.9986945169712794,9.055729688429189,5.0303154143559805,15.08604510278521,4.292011253916531,0.06010933390797302,4.703609100604684,0.14885872439737646,-0.11939313059413692,5.000849820552741,1,-0.11939313059413692
normal_seed2,normal,2,19100,periodic_full,1.0,0.9986945169712794,8.83210898437952,4.123395721081007,13.95550470546057,4.320826846801061,0.033786686520651976,4.477495451057808,0.07299703714366945,-0.3552098257445744,4.405608509681912,1,-0.3552098257445744
normal_seed2,normal,2,19200,periodic_full,1.0,0.9986945169712794,8.687753231145265,3.608140860805775,13.295894091951084,4.3388547196257035,0.03024081403283052,4.318657697486732,0.006950638511136198,-0.4546633900315111,4.05585361232615,1,-0.4546633900315111
normal_seed2,normal,2,19300,periodic_full,1.0,0.9986945169712794,8.67822382440455,3.4278624708791083,13.106086295283692,4.349852914723875,0.06181646656248585,4.266554443118189,-0.04995070309939642,-0.5013262571324484,3.979139431110953,1,-0.5013262571324484
normal_seed2,normal,2,19400,periodic_full,1.0,0.9895561357702349,9.324543542327298,5.919819397880425,16.244362940207772,4.228440522067331,0.25703146970095325,4.839071550559015,0.06765963255868801,0.46108744595032114,5.391072319371416,0,0.06765963255868801
normal_seed2,normal,2,19500,periodic_full,1.0,0.9986945169712794,9.355413804865965,5.527213464340476,15.882627269206482,4.222581248367023,0.2793631622698145,4.853469394229127,0.08171883447366124,-0.15097959699024877,5.5964742268570635,1,-0.15097959699024877
normal_seed2,normal,2,19600,periodic_full,1.0,0.9973890339425587,9.28627813006748,5.615172677135104,15.901450807202618,4.2374677719617315,0.30106873347585594,4.747741624629891,0.09351107630924371,-0.3874391954017735,5.909100796227634,1,-0.3874391954017735
normal_seed2,normal,2,19700,periodic_full,1.0,0.9986945169712794,9.33062220393229,4.650064778389482,14.980686982321808,4.2569657393587885,0.3086469155940952,4.765009548979405,0.13371096490005652,-0.2670129917081496,4.783366805197575,1,-0.2670129917081496
normal_seed2,normal,2,19800,periodic_full,1.0,0.9986945169712794,8.841288430362583,3.1813033256816876,13.022591756044314,4.3107669833717965,0.17491526773171895,4.355606179259068,0.039169477538050224,-0.5019540391433575,3.644087887286995,1,-0.5019540391433575
normal_seed2,normal,2,19900,periodic_full,1.0,0.9986945169712794,8.60451331047966,2.952306143133142,12.556819453612837,4.327696854587356,0.12354042789405639,4.153276027998248,-0.007727501450980334,-0.5606944305037178,3.52072807508784,1,-0.5606944305037178
normal_seed2,normal,2,20000,periodic_full,0.9996736292428199,0.9817232375979112,8.185633693753953,4.541658165250486,13.727291859004477,4.158085045269006,0.2603351131510312,3.767213535333916,0.09094165659888098,0.4431724325639399,4.007544076087665,0,0.09094165659888098
normal_seed2,normal,2,20000,final,0.9996736292428199,0.9817232375979112,8.185633693753953,4.541658165250486,13.727291859004477,4.158085045269006,0.2603351131510312,3.767213535333916,0.09094165659888098,0.4431724325639399,4.007544076087665,0,0.09094165659888098
normal_seed2,normal,2,4350,best_val,,1.0,17.137509529967044,7.307322557490712,25.444832087457794,9.227497413325406,-0.08858493918839727,7.998597055830036,-0.7033134177302962,-1.4497104669218785,9.460346442142887,1,-1.4497104669218785
freeze_A0_seed0,freeze_A0,0,0,random_init,,,79.51267363777991,-12.183317550989585,68.32935608679037,67.89824663138657,8.821190174909788,2.7932368314835543,-3.5018520150045305,-4.70143973050439,-3.9800258054806648,1,-4.70143973050439
freeze_A0_seed0,freeze_A0,0,100,periodic_full,0.9686684073107049,0.0039164490861618795,71.84821504548474,14.043488104596577,86.89170315008136,60.810869288127506,-10.324509809507134,21.361855566864364,-19.05706774000827,-6.291669039228168,39.392224883833016,0,-19.05706774000827
freeze_A0_seed0,freeze_A0,0,125,first_train_acc_ge_0.99,1.0,0.0026109660574412533,72.35541984215659,12.551815145820118,85.90723498797675,59.84425333873508,-10.654983899252095,23.166150402673605,-19.69650180805258,-7.912338815591543,40.16065576946424,0,-19.69650180805258
freeze_A0_seed0,freeze_A0,0,200,periodic_full,0.9924934725848564,0.005221932114882507,68.97464854422837,14.418467924103044,84.39311646833146,56.07960915070692,-9.751532953777183,22.646572347298637,-21.11514111013601,-6.204192073631855,41.73780110787091,0,-21.11514111013601
freeze_A0_seed0,freeze_A0,0,300,periodic_full,0.9742167101827677,0.006527415143603133,65.1105012205223,17.183349481340517,83.29385070186285,50.32677948029615,-7.354078255362872,22.13779999558901,-21.418012839125655,-3.803444159564343,42.404806480030516,0,-21.418012839125655
freeze_A0_seed0,freeze_A0,0,400,periodic_full,1.0,0.006527415143603133,62.39349828271865,16.54076637347378,79.93426465619247,44.8679803912143,-5.332444755001802,22.857962646506152,-20.048650594160787,-4.071015377255353,40.66043234488992,0,-20.048650594160787
freeze_A0_seed0,freeze_A0,0,500,periodic_full,1.0,0.0026109660574412533,58.506921593764105,17.32098898782718,76.82791058159133,39.59677465760082,-3.5519267471551075,22.462073683318398,-17.886568886629423,-3.463085046322739,38.67064292077934,0,-17.886568886629423
freeze_A0_seed0,freeze_A0,0,600,periodic_full,1.0,0.0039164490861618795,55.877981544156974,21.9435395169413,78.82152106109831,35.4430341020099,-2.19460663221588,22.629554074362957,-15.51238174443905,-3.0893257815735904,40.54524704295394,0,-15.51238174443905
freeze_A0_seed0,freeze_A0,0,700,periodic_full,0.9993472584856397,0.009138381201044387,52.91233514542104,22.38853724765871,76.3008723930798,32.25205385225363,-1.5553307070859113,22.215612000253323,-13.671771303531266,-2.8877926337750583,38.94810118496503,0,-13.671771303531266
freeze_A0_seed0,freeze_A0,0,800,periodic_full,1.0,0.006527415143603133,51.50379499235345,27.22118439958311,79.7249793919366,30.157818781908748,-1.0327479509486217,22.37872416139332,-12.321529436164816,-2.4407510283614826,41.98346486410941,0,-12.321529436164816
freeze_A0_seed0,freeze_A0,0,900,periodic_full,1.0,0.009138381201044387,49.664891110932885,25.490514992295864,76.15540610322878,28.58302841000747,-0.9380168906511663,22.01987959157658,-11.29848780251427,-2.5687285913181306,39.357731386128265,0,-11.29848780251427
freeze_A0_seed0,freeze_A0,0,1000,periodic_full,1.0,0.010443864229765013,48.30088894401432,25.631448638344715,74.93233758235908,27.493510814240327,-0.8131445225977671,21.62052265237176,-10.565724383707995,-2.504607595835429,38.70178061788814,0,-10.565724383707995
freeze_A0_seed0,freeze_A0,0,1100,periodic_full,1.0,0.016971279373368148,47.44628948961048,31.172392528914266,79.6186820185248,26.959036359748133,-0.7402576652991932,21.227510795161542,-10.205511976052524,-2.165991344378577,43.54389584934537,0,-10.205511976052524
freeze_A0_seed0,freeze_A0,0,1200,periodic_full,1.0,0.010443864229765013,46.73104977697727,30.185732638924893,77.91678241590222,26.49587222470867,-0.7908024573906687,21.025980009659275,-9.894226563986678,-2.2778681107217444,42.357827313633315,0,-9.894226563986678
freeze_A0_seed0,freeze_A0,0,1300,periodic_full,1.0,0.013054830287206266,46.291648816157746,29.60116869475316,76.89281751091094,26.08749079956809,-0.7577991233361061,20.96195713992576,-9.720213974584993,-2.2523802857651525,41.573762955103305,0,-9.720213974584993
freeze_A0_seed0,freeze_A0,0,1400,periodic_full,1.0,0.010443864229765013,45.29405721723372,27.960802287707686,74.25485950494145,25.51175892159309,-0.7058121440274654,20.488110439668098,-9.37221634119701,-2.2133802102774833,39.54639883918218,0,-9.37221634119701
freeze_A0_seed0,freeze_A0,0,1500,periodic_full,1.0,0.010443864229765013,44.573595090200016,27.838534288804215,73.41212937900428,25.187823526746936,-0.6949475557987945,20.080719119251874,-9.163710919275875,-2.1565661745873044,39.158811382667395,0,-9.163710919275875
freeze_A0_seed0,freeze_A0,0,1600,periodic_full,0.9611618798955613,0.014360313315926894,44.93263400237577,31.99436632815393,77.92700033052974,25.1504818480659,-0.698934531367108,20.481086685676978,-9.218272741834749,-1.704075766636036,42.91671483662471,0,-9.218272741834749
freeze_A0_seed0,freeze_A0,0,1700,periodic_full,0.8890339425587467,0.02741514360313316,44.33320694525098,32.184087103843765,77.51729404909479,25.029322722872006,-0.7762222437724553,20.080106466151427,-9.08382278999505,-1.44854120512786,42.71645109896667,0,-9.08382278999505
freeze_A0_seed0,freeze_A0,0,1800,periodic_full,1.0,0.028720626631853787,43.67912269022628,30.9046464107906,75.58376910101693,24.462455363793083,-0.7002435431469181,19.916910869580118,-8.551346365083354,-1.9508942176101236,41.40688699348408,0,-8.551346365083354
freeze_A0_seed0,freeze_A0,0,1900,periodic_full,1.0,0.0391644908616188,43.52344022125074,30.72413010709446,75.24757032834525,24.229886173740876,-0.6447176749098844,19.938271722419742,-8.350241215653334,-1.922085927690853,40.996457250438645,0,-8.350241215653334
freeze_A0_seed0,freeze_A0,0,2000,periodic_full,1.0,0.04177545691906005,43.30179997199575,30.73472872431789,75.03652869631368,24.168892960566268,-0.7242877348046477,19.857194746234132,-8.28731616987648,-1.751952611243187,40.773997505437556,0,-8.28731616987648
freeze_A0_seed0,freeze_A0,0,2100,periodic_full,1.0,0.0731070496083551,42.83691290108786,30.1770010095437,74.0139139106316,24.002898457283273,-0.7789591548386028,19.612973598643187,-8.138249874999264,-1.6275299286061387,39.942780813149106,0,-8.138249874999264
freeze_A0_seed0,freeze_A0,0,2200,periodic_full,1.0,0.09007832898172324,41.35119179514677,23.874564687393782,66.22575648254059,23.53607612381133,-0.7644618876946225,18.57957755903006,-7.665025140430053,-1.9568881529821276,33.49647798080596,0,-7.665025140430053
freeze_A0_seed0,freeze_A0,0,2300,first_val_acc_ge_0.10,1.0,0.13968668407310705,41.80299255276367,25.37170926823364,68.17470182099736,23.651348384495304,-0.9583761634416774,19.110020331710047,-7.705658564819682,-1.6618475059902593,34.73921533904358,0,-7.705658564819682
freeze_A0_seed0,freeze_A0,0,2300,periodic_full,1.0,0.13968668407310705,41.80299255276367,25.37170926823364,68.17470182099736,23.651348384495304,-0.9583761634416774,19.110020331710047,-7.705658564819682,-1.6618475059902593,34.73921533904358,0,-7.705658564819682
freeze_A0_seed0,freeze_A0,0,2400,periodic_full,1.0,0.15274151436031333,40.131225973675186,20.963506105648975,62.0947320793242,23.278152314991566,-0.9979956766742895,17.851069335357906,-7.146568165084862,-2.123804170509077,30.233878441242915,0,-7.146568165084862
freeze_A0_seed0,freeze_A0,0,2500,periodic_full,1.0,0.2245430809399478,40.149544692624254,22.819610202640234,63.96915489526453,23.605430408761595,-1.2378918083800592,17.782006092242717,-7.221902091440938,-1.745224295252541,31.786736589333714,0,-7.221902091440938
freeze_A0_seed0,freeze_A0,0,2600,first_val_acc_ge_0.25,1.0,0.26631853785900783,37.95816597937209,16.429693560381573,55.3878595397537,23.14705959366287,-1.2088509615696772,16.019957347278897,-6.792287263580793,-2.408967956071118,25.63094878003348,0,-6.792287263580793
freeze_A0_seed0,freeze_A0,0,2600,periodic_full,1.0,0.26631853785900783,37.95816597937209,16.429693560381573,55.3878595397537,23.14705959366287,-1.2088509615696772,16.019957347278897,-6.792287263580793,-2.408967956071118,25.63094878003348,0,-6.792287263580793
freeze_A0_seed0,freeze_A0,0,2700,periodic_full,1.0,0.4151436031331593,37.99957123581824,17.318281299368866,56.317852535187136,23.323865478285104,-1.5051002525262742,16.180806010059406,-6.914978867048891,-1.9306460678360544,26.163906234253812,0,-6.914978867048891
freeze_A0_seed0,freeze_A0,0,2750,first_val_acc_ge_0.50,1.0,0.5339425587467362,36.09310448241388,13.57590274667285,50.66900722908676,23.326956681041988,-1.6137309510730642,14.379878752444952,-6.746599870954729,-2.6032877980808653,22.925790415708445,0,-6.746599870954729
freeze_A0_seed0,freeze_A0,0,2800,first_val_acc_ge_0.75,1.0,0.7558746736292428,33.71375666236067,9.35292140553156,44.06667806789227,23.588505825520773,-2.009105707422078,12.134356544261978,-6.883895549386764,-2.949568166557988,19.186385121476313,0,-6.883895549386764
freeze_A0_seed0,freeze_A0,0,2800,periodic_full,1.0,0.7558746736292428,33.71375666236067,9.35292140553156,44.06667806789227,23.588505825520773,-2.009105707422078,12.134356544261978,-6.883895549386764,-2.949568166557988,19.186385121476313,0,-6.883895549386764
freeze_A0_seed0,freeze_A0,0,2850,first_val_acc_ge_0.90,1.0,0.933420365535248,30.91250074584221,4.820256616853831,36.73275736269609,23.81381386740849,-2.588329452902123,9.687016331335842,-7.14395980366054,-3.281447911231121,15.245664331745491,0,-7.14395980366054
freeze_A0_seed0,freeze_A0,0,2875,first_val_acc_ge_0.95,1.0,0.95822454308094,29.699276505737853,2.884235248120625,33.58351175385852,23.865289703888763,-2.9103396450126535,8.744326446861743,-7.294537150032973,-3.408743709307295,13.587516107460893,0,-7.294537150032973
freeze_A0_seed0,freeze_A0,0,2900,periodic_full,0.9990208877284595,0.9804177545691906,30.278182587563073,3.49955212932141,34.77773471688452,23.821387598042087,-3.415688395199684,9.872483384720669,-7.386448937242598,-2.3735784033260767,13.259579469890085,0,-7.386448937242598
freeze_A0_seed0,freeze_A0,0,3000,periodic_full,1.0,1.0,26.76868526679026,-1.326465974260703,26.442219292529597,22.81423039053698,-3.911160558915821,7.865615435169101,-7.309318803124196,-3.2410130154991137,9.223865844362606,0,-7.309318803124196
