epoch,train_loss,val_loss,test_loss,sum_train_acc,sum_val_acc,sum_test_acc,r1_train_acc,r1_val_acc,r1_test_acc,r2_train_acc,r2_val_acc,r2_test_acc,best_sum_val_acc
216,2.428485271451775,2.992069466360684,3.0266047592820793,0.7477954144620811,0.6586301369863014,0.648952198328996,0.4319446584818753,0.39684931506849314,0.40268456375838924,0.4342733857296964,0.4042465753424658,0.3870702643473497,1.0
217,1.677814060423572,1.188365701971383,1.1879221036516387,0.9301039365764285,0.999041095890411,0.9987672921517601,0.47728634783650964,0.5131506849315068,0.5026708670045199,0.4806938237358949,0.4947945205479452,0.5062320230105465,1.0
218,1.089934113764867,1.0529509453937924,1.0591112991859173,0.9997945240663687,1.0,1.0,0.5148370747076249,0.523013698630137,0.5158197507190796,0.5092892244995805,0.5057534246575343,0.5036296397753732,1.0
219,1.022299791267345,1.008854475514642,1.0110418652666027,1.0,1.0,1.0,0.5228848821081831,0.5253424657534247,0.5241747705793727,0.5159671923425969,0.5046575342465753,0.5100671140939598,1.0
220,0.9887389884244927,0.9869136728089432,0.9851398426910927,1.0,1.0,1.0,0.5241177377099707,0.5206849315068494,0.5195178742637995,0.5142548928956696,0.5031506849315068,0.5067798931653198,1.0
221,0.964833875930986,0.9669100395564375,0.9666964535055489,1.0,1.0,1.0,0.5284156093217582,0.5223287671232877,0.5214354198055061,0.5145117378127086,0.506027397260274,0.5074647308587865,1.0
222,0.9499577507702024,0.9468083114459597,0.9494674226333355,1.0,1.0,1.0,0.5268574168250544,0.5246575342465754,0.5199287768798795,0.5139980479786305,0.5045205479452055,0.5082865360909464,1.0
223,0.9360125176771239,0.9384345247827727,0.9422734770281561,1.0,1.0,1.0,0.5259841441071215,0.520958904109589,0.5214354198055061,0.5143747538569545,0.5068493150684932,0.5115737570195864,1.0
224,0.925673926501295,0.9320339313868818,0.9305050311417415,1.0,1.0,1.0,0.5268402938305851,0.5178082191780822,0.5210245171894261,0.5148028287186863,0.5058904109589041,0.5049993151623066,1.0
225,0.9155153824772897,0.9208067223943514,0.9189368404191116,1.0,1.0,1.0,0.5296827109124844,0.5183561643835617,0.5215723873441994,0.5135528501224295,0.5035616438356164,0.5145870428708396,1.0
226,0.9075031361205088,0.913741989382382,0.9193589070747639,1.0,1.0,1.0,0.5283299943494119,0.5212328767123288,0.5159567182577729,0.5146829677574014,0.5086301369863013,0.5096562114778798,1.0
227,0.9006670369852058,0.9127799889137005,0.9101986001277792,1.0,1.0,1.0,0.5276621975651102,0.5189041095890411,0.5207505821120394,0.5127651923768428,0.5082191780821917,0.5095192439391865,1.0
228,0.8937779688418692,0.9003293123738519,0.9011312599839836,1.0,1.0,1.0,0.5285012242941045,0.5217808219178082,0.5158197507190796,0.5174568928614236,0.5082191780821917,0.509382276400493,1.0
229,0.8890204885120475,0.8967804990965744,0.8946068163575798,1.0,1.0,1.0,0.5255731922398589,0.5178082191780822,0.5254074784276127,0.5184500265406414,0.5067123287671232,0.5065059580879332,1.0
230,0.8851112788421098,0.8910656550834919,0.886054935126469,1.0,1.0,1.0,0.5247855344942723,0.5206849315068494,0.5214354198055061,0.5168404650605298,0.5082191780821917,0.5197918093411862,1.0
231,0.8784339909470238,0.8932987143253458,0.8881104835148516,1.0,1.0,1.0,0.5275423366038253,0.5175342465753424,0.5218463224215861,0.5180904436567867,0.5079452054794521,0.5099301465552664,1.0
232,0.8756847740781359,0.8810917324033277,0.8814247908263371,1.0,1.0,1.0,0.5270286467697471,0.513972602739726,0.5186960690316395,0.5163438982209209,0.5093150684931507,0.5162306533351596,1.0
233,0.872163185386158,0.8777148826368923,0.8756603043654869,1.0,1.0,1.0,0.5230389890584065,0.52,0.5204766470346528,0.515470625502988,0.5138356164383562,0.5128064648678263,1.0
234,0.8668541398110868,0.8778434025830236,0.8754946836109819,1.0,1.0,1.0,0.5243574596325405,0.5238356164383562,0.5170524585673195,0.5189808393691889,0.5104109589041096,0.5100671140939598,1.0
235,0.8643311012259738,0.8739751412950713,0.875315298294199,1.0,1.0,1.0,0.5261724970462834,0.5186301369863013,0.5196548418024928,0.5188952243968425,0.5138356164383562,0.5085604711683331,1.0
236,0.8617480732988583,0.8711807213980576,0.8682060344465847,1.0,1.0,1.0,0.5245458125717025,0.516027397260274,0.5177372962607862,0.5195801441756134,0.5157534246575343,0.5197918093411862,1.0
237,0.860247541723293,0.8738247752189636,0.8690764924575543,1.0,1.0,1.0,0.5233300799643842,0.5149315068493151,0.5128064648678263,0.5207787537884625,0.5124657534246575,0.5140391727160663,1.0
238,0.8573648757809634,0.8737713221845955,0.8661052194134943,1.0,1.0,1.0,0.5222170853238814,0.5165753424657534,0.5233529653472128,0.5179705826955018,0.5110958904109589,0.5160936857964662,1.0
239,1.2217803844718433,0.9663103695573478,0.9671387343571104,0.9689388880327392,1.0,1.0,0.5017722299275698,0.5120547945205479,0.5088344062457197,0.5083645827982397,0.5110958904109589,0.5106149842487331,1.0
240,0.9299262145200671,0.9147058828123684,0.9110089170521704,1.0,1.0,1.0,0.5197513741203061,0.5112328767123288,0.5052732502396932,0.5223883152685742,0.5126027397260274,0.5344473359813724,1.0
241,0.9006491256593097,0.8951034669218392,0.897127511172459,1.0,1.0,1.0,0.5162754062430438,0.5095890410958904,0.5078756334748664,0.5260868820739371,0.5204109589041096,0.5232159978085194,1.0
242,0.885375028614394,0.8844946006248737,0.8838196910660843,1.0,1.0,1.0,0.5173884008835465,0.5120547945205479,0.5132173674839063,0.523946507765278,0.5142465753424658,0.5262292836597726,1.0
243,0.8754769115989385,0.8742864440227377,0.876418177423806,1.0,1.0,1.0,0.5156589784421499,0.5116438356164383,0.5074647308587865,0.5245286895772333,0.5253424657534247,0.5208875496507328,1.0
244,0.8676912269217478,0.8671814121049026,0.867386598011543,1.0,1.0,1.0,0.518295919590418,0.5082191780821917,0.5115737570195864,0.525761545179021,0.5189041095890411,0.523079030269826,1.0
245,0.8613324420420884,0.8662157860295526,0.8635230146605393,1.0,1.0,1.0,0.5159500693481276,0.5087671232876713,0.5070538282427065,0.5261553740518142,0.516986301369863,0.5241747705793727,1.0
246,0.8565114398190028,0.8590601148276493,0.8581196747977158,1.0,1.0,1.0,0.515282272563826,0.5131506849315068,0.5108889193261197,0.5286210852553894,0.5180821917808219,0.5196548418024928,1.0
247,0.8512242399969476,0.8529874620766476,0.8513676318629034,1.0,1.0,1.0,0.5169089570384069,0.5075342465753425,0.5119846596356663,0.5263779729799147,0.5213698630136986,0.5256814135049993,1.0
248,0.8477220334860955,0.8488286939160578,0.8463858797632414,1.0,1.0,1.0,0.5166863581103063,0.5090410958904109,0.5155458156416929,0.5234328179311998,0.5164383561643836,0.5252705108889193,1.0
249,0.8437002816575063,0.8484816797848406,0.8510869946973078,1.0,1.0,1.0,0.5176452458005856,0.5163013698630137,0.5076016983974798,0.5235526788924847,0.5120547945205479,0.5219832899602794,1.0
250,0.839374900124479,0.8466382684378788,0.8458383145003483,1.0,1.0,1.0,0.52225133131282,0.5147945205479452,0.5106149842487331,0.5258471601513672,0.5186301369863013,0.5145870428708396,1.0
251,0.8374121501456182,0.8466918345155388,0.8431742602381213,1.0,1.0,1.0,0.5194260372253899,0.5108219178082192,0.5148609779482263,0.5213951815893564,0.5152054794520547,0.5214354198055061,1.0
252,0.8354169726371765,0.8432139445995462,0.833574140894002,1.0,1.0,1.0,0.5178507217342169,0.5101369863013698,0.5125325297904396,0.5221485933460044,0.51,0.525133543350226,1.0
253,0.8313231361484944,0.8404234380557619,0.8414733492094895,1.0,1.0,1.0,0.5186212564853342,0.5149315068493151,0.5119846596356663,0.5243574596325405,0.5112328767123288,0.5173263936447062,1.0
254,0.8302859934656901,0.8341217164335579,0.8275130493887539,1.0,1.0,1.0,0.5197684971147755,0.5128767123287671,0.5136282700999864,0.5223883152685742,0.5082191780821917,0.5288316668949459,1.0
255,0.8274743132716184,0.8331417626348036,0.8310577807755306,1.0,1.0,1.0,0.5212239516446636,0.5158904109589041,0.5191069716477195,0.5225424222187977,0.5132876712328767,0.5176003287220928,1.0
256,0.8255191838376907,0.8321301526036756,0.8326239935283003,1.0,1.0,1.0,0.5206246468382391,0.5147945205479452,0.5166415559512395,0.5216349035119262,0.5138356164383562,0.5195178742637995,1.0
257,0.8234727976103537,0.8372409364272808,0.831176235758025,1.0,1.0,1.0,0.5230903580418144,0.5082191780821917,0.512669497329133,0.522062978373658,0.5097260273972603,0.524311738118066,1.0
258,0.8217659610848239,0.8310906064921412,0.8304575969432962,1.0,1.0,1.0,0.52225133131282,0.5149315068493151,0.5059580879331599,0.5219602404068423,0.5176712328767124,0.512669497329133,1.0
259,0.821243309818501,0.831557522559988,0.8285212372911388,1.0,1.0,1.0,0.5222684543072893,0.5115068493150685,0.5128064648678263,0.5189123473913118,0.5194520547945205,0.5188330365703329,1.0
260,0.8186300425550302,0.8237925480151999,0.8217755802746477,1.0,1.0,1.0,0.5206246468382391,0.5149315068493151,0.5208875496507328,0.5234156949367306,0.5183561643835617,0.5221202574989727,1.0
261,0.8185686401404668,0.8244701397830042,0.8239013264919149,1.0,1.0,1.0,0.5215835345285184,0.5087671232876713,0.5084235036296397,0.5189637163747196,0.5204109589041096,0.5145870428708396,1.0
262,0.8160965073056616,0.8190468097555226,0.8176777177843554,1.0,1.0,1.0,0.5224739302409205,0.5142465753424658,0.5269141213532392,0.5228848821081831,0.5164383561643836,0.5156827831803863,1.0
263,0.8146353241658106,0.820550706879846,0.8195679619394499,1.0,1.0,1.0,0.52319309600863,0.5145205479452055,0.5204766470346528,0.5204191709046078,0.5210958904109589,0.5185591014929462,1.0
264,0.8144237893637611,0.8240139402192215,0.8217802952075827,1.0,1.0,1.0,0.5208986147497474,0.5215068493150685,0.5302013422818792,0.5231588500196914,0.5158904109589041,0.5218463224215861,1.0
265,0.8126656319376683,0.818382978439331,0.819264594850869,1.0,1.0,1.0,0.5215492885395798,0.5179452054794521,0.5158197507190796,0.5242718446601942,0.5227397260273973,0.5133543350225996,1.0
266,0.8123134179406811,0.8232710546460645,0.8232646296764242,1.0,1.0,1.0,0.5221485933460044,0.5041095890410959,0.5015751266949733,0.5218061334566189,0.5217808219178082,0.5191069716477195,1.0
267,0.8118138448640249,0.8191399656493088,0.8158058154171911,1.0,1.0,1.0,0.522062978373658,0.5147945205479452,0.5099301465552664,0.5232444649920378,0.5238356164383562,0.5237638679632927,1.0
268,0.8096675482379297,0.8169784196491899,0.8143297248873217,1.0,1.0,1.0,0.5231759730141607,0.5119178082191781,0.5128064648678263,0.5207616307939933,0.5241095890410958,0.5199287768798795,1.0
269,0.8087942064068724,0.8222550359265558,0.8159734216229669,1.0,1.0,1.0,0.5189808393691889,0.5061643835616438,0.5165045884125462,0.521497919556172,0.5112328767123288,0.512258594713053,1.0
270,0.8074119049388769,0.8112513094112791,0.8107777402318758,1.0,1.0,1.0,0.5188781014023732,0.516027397260274,0.5160936857964662,0.5222855773017585,0.51,0.5177372962607862,1.0
271,0.8071683468256455,0.8135179795067886,0.8119499806700081,1.0,1.0,1.0,0.5206588928271776,0.5198630136986301,0.5197918093411862,0.5215321655451105,0.5158904109589041,0.5154088481029996,1.0
272,0.8077540452303325,0.8129649265059109,0.8144205356466359,1.0,1.0,1.0,0.5217376414787418,0.5120547945205479,0.523079030269826,0.5229362510915909,0.527945205479452,0.5210245171894261,1.0
273,0.8068752398136921,0.8142855989521948,0.8110724749236271,1.0,1.0,1.0,0.5220972243625965,0.5072602739726028,0.5077386659361731,0.5225081762298591,0.5158904109589041,0.5199287768798795,1.0
274,0.8073580999041229,0.8168504484768572,0.8119091329903438,1.0,1.0,1.0,0.5226622831800826,0.5047945205479452,0.5158197507190796,0.5208986147497474,0.5168493150684932,0.5221202574989727,1.0
275,0.807151633058573,0.8113989316183945,0.8082493173665014,1.0,1.0,1.0,0.519306176264105,0.5086301369863013,0.5166415559512395,0.5231759730141607,0.5213698630136986,0.5221202574989727,1.0
276,0.8071535833537838,0.8142753921706101,0.8111959284749525,1.0,1.0,1.0,0.5166521121213677,0.5138356164383562,0.5156827831803863,0.5214294275782949,0.5220547945205479,0.5277359265853993,1.0
277,0.8058055506522999,0.807448894813143,0.8069711676959334,1.0,1.0,1.0,0.5193232992585743,0.5071232876712328,0.5074647308587865,0.5223027002962278,0.527945205479452,0.5277359265853993,1.0
278,0.8045054887580039,0.807177512810148,0.8053358957685274,1.0,1.0,1.0,0.5189637163747196,0.5028767123287671,0.5091083413231065,0.5261211280628756,0.5232876712328767,0.5252705108889193,1.0
279,0.8033931086157087,0.8118075358456579,0.8095432972085888,1.0,1.0,1.0,0.5202136949709765,0.5090410958904109,0.5181481988768661,0.5251622403725964,0.5205479452054794,0.522668127653746,1.0
280,0.8036466446505884,0.8074625627747898,0.8095157023133903,1.0,1.0,1.0,0.5220287323847195,0.5073972602739726,0.5108889193261197,0.5227821441413675,0.5190410958904109,0.525133543350226,1.0
281,0.8071231376135714,0.8009775219292476,0.8038616797019695,1.0,1.0,1.0,0.5215150425506413,0.5015068493150685,0.5036296397753732,0.5209842297220938,0.541095890410959,0.5302013422818792,1.0
282,0.8043207289350085,0.8091588924671042,0.812121687264278,1.0,1.0,1.0,0.5171829249499152,0.4986301369863014,0.5043144774688398,0.5236040478758925,0.5293150684931507,0.5219832899602794,1.0
283,2.4366780404961266,1.1940266346109325,1.187579315284203,0.7634629544014657,0.9928767123287672,0.9941103958361869,0.4159517816475745,0.47342465753424656,0.476099164498014,0.41828050889539564,0.5115068493150685,0.5055471853170799,1.0
284,1.1061105660476018,1.029252138631097,1.0291916173079918,0.9969178609955309,1.0,1.0,0.5004537593534357,0.5156164383561643,0.5080126010135598,0.5087070426876252,0.5004109589041096,0.5008902890015067,1.0
285,0.997293398109586,0.9847011812802019,0.9862575880412398,1.0,1.0,1.0,0.5157445934144963,0.5173972602739726,0.5184221339542529,0.5164466361877366,0.5164383561643836,0.5155458156416929,1.0
286,0.9670571703057101,0.962252598384331,0.9606694353037867,1.0,1.0,1.0,0.5175596308282392,0.513013698630137,0.5140391727160663,0.5190664543415352,0.5097260273972603,0.5056841528557732,1.0
287,0.9504830048594413,0.9578207875120228,0.9533084528199558,1.0,1.0,1.0,0.5149911816578483,0.5127397260273973,0.5173263936447062,0.5210698446944402,0.5064383561643836,0.512669497329133,1.0
288,0.9380009843272413,0.9373883646110008,0.9392239636388319,1.0,1.0,1.0,0.5182103046180716,0.5180821917808219,0.5112998219421997,0.5203849249156692,0.5165753424657534,0.5115737570195864,1.0
289,0.9300699088250706,0.9321438772925015,0.9309179125161007,1.0,1.0,1.0,0.516104176298351,0.5231506849315068,0.5186960690316395,0.5216006575229876,0.5038356164383562,0.5044514450075333,1.0
290,0.9218229024170788,0.9272345592235697,0.9240630227943947,1.0,1.0,1.0,0.5204191709046078,0.5213698630136986,0.5196548418024928,0.5202650639543843,0.5080821917808219,0.5160936857964662,1.0
291,0.9153522435234103,0.9176435840540919,0.9185093250767938,1.0,1.0,1.0,0.5208472457663397,0.5198630136986301,0.5196548418024928,0.5204020479101386,0.513013698630137,0.5149979454869196,1.0
292,0.9105562328251168,0.9198223290772274,0.9132106776895195,1.0,1.0,1.0,0.5181246896457252,0.5176712328767124,0.5186960690316395,0.5224225612575127,0.5052054794520547,0.5132173674839063,1.0
293,0.9063118948686592,0.9052604354661087,0.9044284841109966,1.0,1.0,1.0,0.5175253848393007,0.5221917808219179,0.5149979454869196,0.5255560692453897,0.5146575342465753,0.5176003287220928,1.0
294,0.9012364953365909,0.909602165222168,0.9065360118602884,1.0,1.0,1.0,0.518364411568295,0.5141095890410959,0.5137652376386797,0.5217718874676803,0.5134246575342466,0.5128064648678263,1.0
295,0.8991218217075131,0.9072802025696327,0.9028001612630384,1.0,1.0,1.0,0.5168918340439376,0.5213698630136986,0.5244487056567594,0.5233472029588534,0.5194520547945205,0.5155458156416929,1.0
296,0.8951660238499204,0.899934304171595,0.8970168171257809,1.0,1.0,1.0,0.5162411602541053,0.5198630136986301,0.5206136145733461,0.5242889676546635,0.5128767123287671,0.512669497329133,1.0
297,0.8931743541659226,0.8999678759739317,0.8984987674088314,1.0,1.0,1.0,0.5185870104963957,0.5172602739726028,0.5171894261060129,0.5250423794113115,0.5145205479452055,0.511847692096973,1.0
298,0.8930047461559679,0.8906586704583004,0.8904492998945301,1.0,1.0,1.0,0.5157103474255578,0.5193150684931507,0.5163676208738529,0.521497919556172,0.5123287671232877,0.5092453088617998,1.0
299,0.8882161095152776,0.8985990429746693,0.8912232312662848,1.0,1.0,1.0,0.516224037259636,0.5171232876712328,0.5203396794959595,0.5229533740860601,0.5115068493150685,0.513902205177373,1.0
300,0.8877228108035425,0.8928906897018696,0.8868456606207222,1.0,1.0,1.0,0.51754250783377,0.5156164383561643,0.5200657444185728,0.523004743069468,0.5115068493150685,0.5160936857964662,1.0
301,0.8861441836086423,0.8900942905195828,0.8915588547443521,1.0,1.0,1.0,0.5208301227718704,0.5117808219178083,0.5107519517874264,0.5232273419975685,0.5213698630136986,0.5214354198055061,1.0
302,0.8843372758298982,0.8899350782920574,0.8928894708896505,1.0,1.0,1.0,0.5141179089399154,0.5191780821917809,0.5097931790165731,0.5274909676204175,0.5201369863013698,0.514313107793453,1.0
303,0.8839408583516116,0.887551408389519,0.8842837666643077,1.0,1.0,1.0,0.5186383794798034,0.5183561643835617,0.5207505821120394,0.5212924436225407,0.5082191780821917,0.5088344062457197,1.0
304,0.8840676564316562,0.885993285425778,0.8851866557680327,1.0,1.0,1.0,0.5192548072806973,0.523972602739726,0.5239008355019861,0.5194260372253899,0.5120547945205479,0.5173263936447062,1.0
305,0.8828600660682245,0.8887270668457294,0.8885150942309149,1.0,1.0,1.0,0.5196828821424291,0.5260273972602739,0.5167785234899329,0.5219773634013116,0.5189041095890411,0.5265032187371593,1.0
306,0.8841305939911754,0.8906130091897373,0.8839415476239961,1.0,1.0,1.0,0.5210527216999709,0.5143835616438356,0.5148609779482263,0.5262752350130991,0.503972602739726,0.5244487056567594,1.0
307,0.8817570961718997,0.8836799510594072,0.8820545529497081,1.0,1.0,1.0,0.5221143473570659,0.5153424657534247,0.5170524585673195,0.5203506789267307,0.5221917808219179,0.5192439391864129,1.0
308,0.8823879965007565,0.8902643137964709,0.887816558624136,1.0,1.0,1.0,0.5208986147497474,0.5186301369863013,0.5214354198055061,0.5214465505727641,0.5034246575342466,0.5133543350225996,1.0
309,0.8813026143994394,0.8848284462402607,0.8861588712396293,1.0,1.0,1.0,0.5224054382630434,0.5120547945205479,0.5137652376386797,0.5211725826612558,0.5127397260273973,0.5196548418024928,1.0
310,0.8819298580223817,0.8788654906996365,0.881627278081302,1.0,1.0,1.0,0.5183472885738258,0.5421917808219178,0.5362279139843857,0.5241177377099707,0.5013698630136987,0.4974661005341734,1.0
311,0.8814219728307432,0.8924333288751799,0.8895398172838934,1.0,1.0,1.0,0.5214123045838256,0.5142465753424658,0.5104780167100397,0.5225424222187977,0.516027397260274,0.5173263936447062,1.0
312,0.8816940810482575,0.8869796498068447,0.8851063826988483,1.0,1.0,1.0,0.517045940994161,0.5241095890410958,0.5189700041090262,0.5245629355661718,0.5108219178082192,0.5195178742637995,1.0
313,0.8829580743239956,0.8826685136762159,0.8829172746888523,1.0,1.0,1.0,0.519871235081591,0.5212328767123288,0.5115737570195864,0.5207616307939933,0.5115068493150685,0.5152718805643063,1.0
314,0.8812419969962674,0.8817292349091892,0.8802614355909413,1.0,1.0,1.0,0.5219259944179038,0.5087671232876713,0.5091083413231065,0.5223369462851664,0.5212328767123288,0.5322558553622792,1.0
315,0.8845533824903996,0.876900080976815,0.877924684820504,1.0,1.0,1.0,0.5197684971147755,0.5152054794520547,0.508971373784413,0.523381448947792,0.5260273972602739,0.525955348582386,1.0
316,0.8837754119952173,0.8798345409590622,0.8852875582103071,1.0,1.0,1.0,0.5189808393691889,0.5208219178082192,0.5176003287220928,0.522319823290697,0.5163013698630137,0.5133543350225996,1.0
317,0.8829221678613055,0.8895362266178789,0.8867696934732897,1.0,1.0,1.0,0.5242375986712556,0.5141095890410959,0.5067798931653198,0.5176281228061164,0.5093150684931507,0.5240378030406794,1.0
318,0.8859444166895604,0.8898341552964573,0.8897688018864599,1.0,1.0,1.0,0.5181246896457252,0.506986301369863,0.49883577592110667,0.5260526360849985,0.523972602739726,0.524311738118066,1.0
319,0.8852687821638116,0.8999316980098856,0.9015118561942002,1.0,1.0,1.0,0.5176623687950549,0.5228767123287671,0.5214354198055061,0.5264464649577918,0.5095890410958904,0.5121216271743597,1.0
320,1.3474875831708117,4.627056713761954,4.6593572189067975,0.9694868238557559,0.2004109589041096,0.19969867141487468,0.5147514597352785,0.29712328767123286,0.30215039035748525,0.5170630639886303,0.3136986301369863,0.30256129297356527,1.0
321,2.6807713081743,1.328619278710464,1.3342258765779693,0.7064605058132566,0.9980821917808219,0.9980824544582934,0.422698241468468,0.5050684931506849,0.5129434324065196,0.41254430574818923,0.48561643835616436,0.4876044377482537,1.0
322,1.2129114080204193,1.124766703309684,1.1361828014768403,0.999811647060838,1.0,1.0,0.505111213849078,0.5113698630136986,0.5125325297904396,0.5088269036489101,0.506986301369863,0.5019860293110533,1.0
323,1.0904632202923037,1.059958815574646,1.0617672163864662,1.0,1.0,1.0,0.5109844009520385,0.5083561643835617,0.5154088481029996,0.5125939624321502,0.5086301369863013,0.5070538282427065,1.0
324,1.0277580025414712,1.0105589546006302,1.0090782971217716,1.0,1.0,1.0,0.5133473741887982,0.5113698630136986,0.5200657444185728,0.5141692779233232,0.5083561643835617,0.509382276400493,1.0
325,0.9927772356433119,0.982418822831121,0.9823105766855437,1.0,1.0,1.0,0.5115494597695245,0.5079452054794521,0.513902205177373,0.5168747110494684,0.5216438356164383,0.511436789480893,1.0
326,0.9688772051615486,0.9699473648235716,0.9647150286312761,1.0,1.0,1.0,0.51283368435472,0.5041095890410959,0.5162306533351596,0.5172000479443846,0.5134246575342466,0.5112998219421997,1.0
327,0.953342871895003,0.9501773982212461,0.9530152781256314,1.0,1.0,1.0,0.5125083474598038,0.5101369863013698,0.5169154910286262,0.5155562404753343,0.5168493150684932,0.5095192439391865,1.0
328,0.9402945710581984,0.9425904935803907,0.9417497433465103,1.0,1.0,1.0,0.5128850533381277,0.5093150684931507,0.5212984522668128,0.5191007003304738,0.5078082191780822,0.5049993151623066,1.0
329,0.929703782219033,0.928740328755872,0.9270671051124046,1.0,1.0,1.0,0.51660074313796,0.5058904109589041,0.5140391727160663,0.5204534168935463,0.5250684931506849,0.5158197507190796,1.0
330,0.9230133656851589,0.9263844818904482,0.9278882289754933,1.0,1.0,1.0,0.5125939624321502,0.5058904109589041,0.5188330365703329,0.5214123045838256,0.5116438356164383,0.5054102177783866,1.0
331,0.9153318506661461,0.9242631073655754,0.921553753573319,1.0,1.0,1.0,0.5150083046523176,0.5153424657534247,0.5186960690316395,0.5199226040649989,0.5154794520547945,0.5067798931653198,1.0
332,0.909626681731778,0.9165738409963148,0.9194798880609972,1.0,1.0,1.0,0.5187068714576806,0.5078082191780822,0.5134913025612929,0.5225766682077362,0.516986301369863,0.5095192439391865,1.0
333,0.9054113608260342,0.9063681651806009,0.9089594257288965,1.0,1.0,1.0,0.5163781442098594,0.5157534246575343,0.5232159978085194,0.5209157377442167,0.5165753424657534,0.5032187371592932,1.0
334,0.8991013921504458,0.9033867655129268,0.9027439170870287,1.0,1.0,1.0,0.5155562404753343,0.5158904109589041,0.5233529653472128,0.5225937912022054,0.5094520547945205,0.5036296397753732,1.0
335,0.8946050535643465,0.9011157155036926,0.8961904110579655,1.0,1.0,1.0,0.5148884436910327,0.5034246575342466,0.514724010409533,0.5183130425848872,0.5136986301369864,0.5145870428708396,1.0
336,1.148928544927372,0.943057027356378,0.9424527431356495,0.9785791339189397,1.0,1.0,0.5042893101145528,0.51,0.5129434324065196,0.5083645827982397,0.5150684931506849,0.5167785234899329,1.0
337,0.9068241090753714,0.8936152047124403,0.8881786773944723,1.0,1.0,1.0,0.5176281228061164,0.5220547945205479,0.5193809067251062,0.5217205184842725,0.5057534246575343,0.5144500753321463,1.0
338,0.8755848779949038,0.870290088242498,0.8693723699142193,1.0,1.0,1.0,0.5181246896457252,0.5198630136986301,0.5080126010135598,0.5198369890926525,0.5050684931506849,0.5121216271743597,1.0
339,0.8627142765636527,0.8680922738436995,0.8622487434025469,1.0,1.0,1.0,0.5185698875019263,0.5217808219178082,0.5181481988768661,0.519117823324943,0.5126027397260274,0.5234899328859061,1.0
340,0.855389968797109,0.8541744166407091,0.849125769631616,1.0,1.0,1.0,0.5174397698669543,0.5253424657534247,0.5217093548828927,0.52413486070444,0.49753424657534245,0.5106149842487331,1.0
341,0.847866046376624,0.847460204157336,0.8447922899805266,1.0,1.0,1.0,0.5196828821424291,0.5250684931506849,0.5176003287220928,0.519306176264105,0.5080821917808219,0.5241747705793727,1.0
342,0.8430127032979607,0.8480292497010067,0.8437315616114386,1.0,1.0,1.0,0.5177651067618705,0.5176712328767124,0.5112998219421997,0.5230561120528758,0.5034246575342466,0.5156827831803863,1.0
343,0.84033727984241,0.8411148190498352,0.8371176164725731,1.0,1.0,1.0,0.5164295131932672,0.5223287671232877,0.5188330365703329,0.522439684251982,0.5073972602739726,0.5197918093411862,1.0
344,0.8350748620179023,0.8369925392085108,0.8372230858638369,1.0,1.0,1.0,0.5194260372253899,0.5282191780821918,0.5229420627311328,0.5219259944179038,0.5076712328767123,0.5078756334748664,1.0
345,0.8311150813206835,0.8330589183445635,0.8311498082917312,1.0,1.0,1.0,0.5187068714576806,0.5242465753424658,0.5204766470346528,0.5244773205938255,0.5119178082191781,0.5123955622517463,1.0
346,0.8295175984957333,0.8286941133696457,0.8250364024063637,1.0,1.0,1.0,0.5157103474255578,0.5242465753424658,0.5217093548828927,0.5213951815893564,0.5168493150684932,0.5195178742637995,1.0
347,0.8266445882455751,0.8311416219020712,0.8306095559021522,1.0,1.0,1.0,0.5152993955582952,0.5095890410958904,0.5184221339542529,0.521566411534049,0.5061643835616438,0.5085604711683331,1.0
348,0.8236492788947826,0.8281955534014208,0.8270393918300497,1.0,1.0,1.0,0.5174055238780157,0.5126027397260274,0.5178742637994795,0.5243745826270099,0.5154794520547945,0.5191069716477195,1.0
349,0.8225953776763516,0.8214437941025043,0.8223357180069233,1.0,1.0,1.0,0.5137925720449992,0.5206849315068494,0.5148609779482263,0.5240149997431551,0.5176712328767124,0.514724010409533,1.0
350,0.8192849086361681,0.8192339662847847,0.8214440325210834,1.0,1.0,1.0,0.5157788394034348,0.52,0.5133543350225996,0.5241519836989093,0.5236986301369863,0.5160936857964662,1.0
351,0.8172116888662613,0.8213873032865853,0.8188759520136076,1.0,1.0,1.0,0.5172514169277923,0.5198630136986301,0.5245856731954527,0.5258985291347751,0.5158904109589041,0.514313107793453,1.0
352,0.8168520154390794,0.8194348072183544,0.8172014910599281,1.0,1.0,1.0,0.514597352785055,0.5215068493150685,0.5176003287220928,0.5242204756767863,0.5197260273972603,0.5166415559512395,1.0
353,0.8144949237332073,0.823350215780324,0.8184109494603914,1.0,1.0,1.0,0.515350764541703,0.5047945205479452,0.5195178742637995,0.528210133388127,0.5161643835616438,0.5210245171894261,1.0
354,0.8133065164349486,0.8120514216094181,0.810256224254082,1.0,1.0,1.0,0.5161726682762281,0.5141095890410959,0.5107519517874264,0.5269259088029314,0.5242465753424658,0.5228050951924393,1.0
355,0.8125698220261319,0.8171368590716658,0.8182157051974329,1.0,1.0,1.0,0.5126624544100272,0.5078082191780822,0.5133543350225996,0.5232958339754457,0.5197260273972603,0.5197918093411862,1.0
356,0.8113704867758605,0.8084353722375015,0.8122961891108545,1.0,1.0,1.0,0.5160185613260047,0.5165753424657534,0.5223941925763594,0.5258814061403058,0.5223287671232877,0.5081495685522531,1.0
