epoch,label,erank::blocks.0.hook_attn_out,erank::blocks.0.hook_mlp_out,erank::blocks.0.hook_resid_post,erank::blocks.2.hook_resid_post,erank::blocks.1.hook_attn_out,erank::blocks.1.hook_mlp_out,erank::blocks.2.hook_attn_out,erank::blocks.2.hook_mlp_out
17500,periodic_full,3.971754627464223,3.7912389353908442,3.8279307234564097,18.554365161180062,3.4500645779149752,4.816487695734244,7.157960696634197,12.739049149723108
17600,periodic_full,4.122429329509847,3.8828115402557586,3.92738966008363,18.23640683355679,3.471200149726259,4.678172192224202,7.697018117344829,12.851267931427696
17700,periodic_full,3.9444534411960563,3.737959438550381,3.78047927107872,19.892847798342583,3.4254644003690995,4.845829526023675,7.564989506162218,13.388391266919273
17800,periodic_full,3.9147471518985735,3.71540733240285,3.74774511328393,18.754293454034347,3.1966615219138266,4.574523623482587,7.001497654704906,12.533704829969757
17900,periodic_full,3.933055928699618,3.5532605893027434,3.606773296787638,18.18662624847386,3.105377971614121,4.252764031306817,6.857086187817468,12.361056482426342
18000,periodic_full,4.090028959493965,3.764532752717741,3.817898811786664,18.300197460411564,3.488135512316956,4.473435966597899,7.517232756906351,12.86304207295682
18100,periodic_full,4.1269333040796035,3.746175059645565,3.806826136317383,18.68498144482898,3.4270712149095113,4.361302236744749,7.10334673315455,12.386158857350242
18200,periodic_full,4.033356714400015,3.7478425095445305,3.799694408793897,19.5451804012437,3.3295728540393363,4.382712428076273,7.010136532911613,12.590673755691393
18300,periodic_full,3.966777317367867,3.6015843953149007,3.655454885008104,18.441929268791373,3.069528529417927,4.109224127223138,6.706904012331133,11.467033329411482
18400,periodic_full,4.148650153676931,3.895494868635961,3.958222285826232,20.786746291572257,3.6455933588978997,5.1691927078988025,7.697482414714956,12.728726765679086
18500,periodic_full,3.8573879158900883,3.4397855887356004,3.498717470524192,18.4665199150542,2.994379844071172,4.301391088879623,7.044535075150971,11.823673384085085
18600,periodic_full,3.9818760876697983,3.7073033812990634,3.7526381589041504,18.47884295142291,3.315607757976988,4.612014323652229,7.251766112274583,12.464134520956687
18700,periodic_full,3.9024523663033808,3.512968832232563,3.570294963808055,17.803787588810028,3.10192010340713,4.345842689670726,7.1210657541655635,12.40611713930107
18800,periodic_full,4.092699273536862,3.8313939698712995,3.8782780902644953,18.08772680377566,3.4939872343758864,4.443348896406581,7.166748202588527,12.498987490009474
18900,periodic_full,3.8748426754733645,3.490468616277645,3.553804086147561,19.689539772125638,3.1871606882189307,4.661489407598423,7.385979950886999,13.129927805154635
19000,periodic_full,4.005925286529029,3.7096950749064703,3.7654833618084176,19.468563209691364,3.650703788050938,4.639203443246082,7.586097971928117,13.275821044457567
19100,periodic_full,4.038559585411368,3.6985133675286566,3.7531517510760106,18.021226308586805,3.3732460704099325,4.020868683169234,7.02841309487124,12.012128563081545
19200,periodic_full,3.9061278481830772,3.4974418565519834,3.5612387982838896,19.978444956785996,3.184290780869845,4.280191923031331,7.35023569394004,12.828892795141314
19300,periodic_full,4.091184662332551,3.7664117613137784,3.823614955626831,19.9216670842295,3.5588537232825006,4.583766949766278,7.426100058165648,12.916308699677046
19400,periodic_full,3.960391062065613,3.7339810169945173,3.7767270678746505,19.349346450211613,3.5255118114444484,4.625119126193068,7.463308379181255,13.183714965572534
19500,periodic_full,3.98117220446376,3.795675619654473,3.8317210080593322,18.562856194083047,3.530193404560853,4.43452352826888,7.4667433947899635,13.003269237637573
19600,periodic_full,4.1051754897774,3.833843323550206,3.8848736981989647,18.34828962472111,3.5766695105764144,4.507644514159766,7.3127053528261925,12.874415682224038
19700,periodic_full,4.0246470581908085,3.617057546756725,3.6759319351351043,16.983576356295192,3.2033169994979382,3.8239440649146546,6.801647093957714,11.63336162165829
19800,periodic_full,4.036272940934287,3.7365039484633056,3.789749597834241,19.563735741363075,3.4851707420883544,4.382782960748528,7.50495872079975,12.879720870800517
19900,periodic_full,4.020127235920085,3.716031889497317,3.7666412028411145,18.617181703177792,3.358246178818152,4.219463027366604,6.9672777031508195,12.39578671891794
20000,periodic_full,3.8396286534074235,3.4818025363110356,3.530593217454944,18.896469312437404,3.1186170797237565,3.938335045208518,6.92984211705657,12.12163387019634
