seed,epoch,relative_epoch_to_tau,train_acc,val_acc,test_acc_if_available,layer,hook,erank,delta_attn_if_layer_hook,delta_mlp_if_layer_hook,checkpoint_label,checkpoint_path
0,1500,-939,1.0,0.03736435842935451,0.03736435842935451,1,resid_post,71.10999240765955,,,epoch_1500,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001500.pt
0,1638,-801,1.0,0.05112428683297908,0.05112428683297908,0,resid_pre,1.0000000000001459,13.633743476857521,-1.043208817727459,epoch_1638,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001638.pt
0,1638,-801,1.0,0.05112428683297908,0.05112428683297908,0,resid_mid,14.633743476857667,,,epoch_1638,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001638.pt
0,1638,-801,1.0,0.05112428683297908,0.05112428683297908,0,resid_post,13.590534659130208,,,epoch_1638,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001638.pt
0,1638,-801,1.0,0.05112428683297908,0.05112428683297908,1,resid_pre,13.590534659130208,17.888109385155303,36.87541364413261,epoch_1638,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001638.pt
0,1638,-801,1.0,0.05112428683297908,0.05112428683297908,1,resid_mid,31.478644044285513,,,epoch_1638,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001638.pt
0,1638,-801,1.0,0.05112428683297908,0.05112428683297908,1,resid_post,68.35405768841812,,,epoch_1638,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001638.pt
0,1750,-689,1.0,0.08479695715404408,0.08479695715404408,0,resid_pre,1.0000000000001594,13.644137278215947,-1.0314732518677125,epoch_1750,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001750.pt
0,1750,-689,1.0,0.08479695715404408,0.08479695715404408,0,resid_mid,14.644137278216107,,,epoch_1750,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001750.pt
0,1750,-689,1.0,0.08479695715404408,0.08479695715404408,0,resid_post,13.612664026348394,,,epoch_1750,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001750.pt
